avg_live_voice,avg_post_voice,avg_short_voice,avg_video_voice
0.0,5.917391047069955,0.0,1194.974966806251
0.0,120.45432024410916,0.0,741.6815594294327
0.0,132.59677205489078,0.0,0.0
0.0,35.59327701182121,0.0,0.999999000001
0.0,281.2999296750176,0.0,0.0
0.0,78.35318608246766,0.0,38.949980525009735
0.0,26.136110385108047,0.0,101.69989830010172
0.0,16.687863996660855,0.0,48.715786909695424
0.0,453.0537693108136,0.0,221.9249445187639
0.0,37.75999244800151,0.0,150.35832080347328
0.0,12.419999689500008,0.0,0.0
0.0,106.87352626842572,0.0,149.46999501766683
0.0,95.69308711662173,0.0,26.143748366015725
0.0,440.21779287951034,0.0,819.8860274445112
0.0,333.3938707470639,0.0,707.1249882145836
0.0,273.96121889875064,0.0,0.0
0.0,109.31249848177086,0.0,2124.0785497543006
0.0,55.76779566495262,0.0,183.89981610018395
0.0,23.36896511432819,0.0,0.0
0.0,961.8043060085084,0.0,2949.971791363893
0.0,25.504760690249487,0.0,859.863558194222
0.0,91.26399634944016,0.0,0.0
0.0,500.50687929286624,0.0,738.3679704652811
0.0,568.6064861219937,0.0,1646.1495884626029
0.0,365.74666445002026,0.0,0.0
0.0,12.01199951952002,0.0,223.5999627333396
0.0,105.85961436673448,0.0,111.33635351487696
0.0,332.6083194746534,0.0,11.999988000012005
0.0,148.34137419512504,0.0,173.17495670626082
0.0,0.0,0.0,0.0
0.0,72.89382626057004,0.0,854.1899145810088
0.0,642.6916622035302,0.0,0.0
0.0,776.0773438475975,0.0,1582.999208500396
0.0,206.7818119157027,0.0,0.0
0.0,37.87304314893007,0.0,0.0
0.0,64.0060237108071,0.0,43.899978050010965
0.0,896.179613033711,0.0,2643.5441507173164
0.0,144.94461426965682,0.0,128.9062419433599
0.0,145.48547404756718,0.0,1384.309861569014
0.0,690.8422068701732,0.0,13837.555166063546
0.0,301.55332830744453,0.0,0.0
0.0,8.723357600559433,0.0,21.899997262500342
0.0,96.2727250847108,0.0,0.0
0.0,879.3135693911905,0.0,9022.849803851092
0.0,234.79073639276416,0.0,357.1713775469461
0.0,1846.4399805637893,0.0,0.0
0.0,284.08727014466115,0.0,2370.885224385729
0.0,532.3666568080249,0.0,2047.9804699283648
0.0,15.987498001562752,0.0,0.0
0.0,437.1797728248328,0.0,4056.231981256007
0.0,456.3920932528397,0.0,2974.770659151936
0.0,390.80861844362875,0.0,1038.8597922280417
0.0,138.6128187357331,0.0,0.0
0.0,502.2695812405434,0.0,896.2570148204264
0.0,104.28570931972811,0.0,2030.2907245190247
0.0,771.158607393817,0.0,1128.5530132037422
0.0,405.67999262400014,0.0,184.3856879449017
0.0,703.277122763511,0.0,3179.628117195984
0.0,672.434266501878,0.0,5241.181086213092
0.0,385.7098179847338,0.0,0.0
0.0,170.92548852033832,0.0,0.0
0.0,215.91663068056155,0.0,63.74998937500177
0.0,48.59999676000022,0.0,4649.797675101162
0.0,346.5769141903356,0.0,2368.749407812648
0.0,19.08333015277831,0.0,0.0
0.0,79.27173228184883,0.0,0.0
0.0,117.68926135003603,0.0,105.53833157436117
0.0,2033.7742276064507,0.0,1564.7984352015649
0.0,793.6999929761063,0.0,2080.2490530863806
0.0,0.0,296.5610946354948,5493.5434488835035
0.0,0.0,0.0,18802.686248829195
0.0,0.0,956.0495219752387,6765.8310385677805
0.0,0.0,4060.3991879201617,9139.137966495944
0.0,0.0,1789.0997763625285,7891.927570893423
0.0,0.0,2866.1853048306707,6212.94806162248
0.0,0.0,114.3499428250286,1813.9996976667169
0.0,0.0,4058.6991882601615,8868.84385679871
0.0,0.0,4050.099189980162,8233.315863441423
0.0,0.0,1152.3426925224726,14528.953622631485
0.0,0.0,0.0,6675.5612817091815
0.0,0.0,3397.999433666761,10351.925375591658
0.0,0.0,184.1998158001842,3119.893934123886
0.0,0.0,0.0,12085.141993918429
0.0,0.0,2565.1371793578533,11679.261453632736
0.0,0.0,2915.7281548959786,10681.14723297132
0.0,0.0,3388.699435216761,9540.060846109422
0.0,0.0,3395.01610083065,10101.991839421267
0.0,0.0,3395.816100697317,10266.557624564271
0.0,0.0,4051.2991897401616,8159.599745012509
0.0,0.0,3389.7494350417605,9734.169174050856
0.0,0.0,0.0,1482.837407322662
0.0,0.0,0.0,1482.837407322662
0.0,0.0,3385.2994357834277,9193.408308759763
0.0,0.0,4060.3991879201617,9139.137966495944
0.0,0.0,1983.0743081263,9968.832740152977
0.0,0.0,3387.1661021389828,9508.096871197233
0.0,0.0,4047.5591904881617,7758.809427135181
0.0,0.0,495.46658408890266,2293.4864018053154
0.0,0.0,927.4990725009277,29150.362203545566
0.0,0.0,3396.36610060565,10068.892049515593
0.0,0.0,4050.9791898041617,8113.699746446883
0.0,0.0,4060.3391879321616,9150.290907344386
0.0,0.0,3386.7494355417607,9445.16258728107
0.0,0.0,4020.239195952161,5754.510897981078
0.0,0.0,1576.3984236015767,8502.349787441257
0.0,0.0,3387.932768677872,9397.291405630796
0.0,0.0,4050.1591899681625,8221.086831577843
0.0,0.0,29208.952310116416,7000.492462953845
0.0,0.0,2570.937178632853,12238.018117591471
0.0,0.0,4055.7191888561615,8625.093678027466
0.0,0.0,0.0,7576.231473807661
0.0,0.0,0.0,7576.231473807661
0.0,0.0,1299.7248375343954,16629.60470180501
0.0,190.38242985969688,214.64998926750053,0.0
0.0,0.0,0.0,0.0
0.0,11.3999886000114,35.199964800035204,0.0
0.0,48.399975800012086,0.0,0.0
0.0,22.866659044446983,0.0,0.0
0.0,92.76663574445473,0.0,0.0
0.0,52.833315722228086,0.0,0.0
0.0,59.76664674445108,270.09972990027006,0.0
0.0,3.666665444444852,649.7142393061257,0.0
0.0,3.666665444444852,649.7142393061257,0.0
0.0,272.574931856267,0.0,0.0
0.0,4.133332644444559,91.1999088000912,0.0
0.0,1.28124991992188,0.0,0.0
0.0,42.823893426337214,0.0,0.0
0.0,9.233070829791057,0.0,0.0
0.0,3.4999965000035003,0.0,0.0
0.0,25.8999741000259,0.0,0.0
0.0,68.19996590001705,169.2749576812606,0.0
0.0,69.49997683334105,0.0,0.0
0.0,53.86664871111709,0.0,0.0
0.0,22.03332598889133,0.0,0.0
0.0,23.699992100002632,0.0,0.0
0.0,17.499995625001095,0.0,0.0
0.0,6.839998632000274,43.43332609444565,0.0
0.0,29.983328336111946,57.3999426000574,0.0
0.0,44.399995066667216,0.0,0.0
0.0,35.433329396296735,161.19991940004027,0.0
0.0,30.979996902000316,55.89994410005591,0.0
0.0,47.836359287603706,0.0,0.0
0.0,333.22664445155704,533.9998220000593,0.0
0.0,35.55262970775633,0.0,0.0
0.0,26.29473545817181,114.89998851000117,0.0
0.0,54.79199780832008,36.387998544480055,0.0
0.0,40.44642712691331,0.0,0.0
0.0,980.1639803967204,9553.086788610104,0.0
0.0,339.61727975781133,710.6997631000788,0.0
0.0,0.0,0.0,0.0
0.0,7.499992500007501,0.0,0.0
0.0,6.9999930000070005,0.0,0.0
0.0,4.249997875001062,0.0,0.0
0.0,58.099980633339776,0.0,0.0
0.0,55.04998623750343,0.0,0.0
0.0,106.71664888055852,0.0,0.0
0.0,26.042853422449507,30.5999694000306,0.0
0.0,1.9374997578125304,0.0,0.0
0.0,454.9299545070046,0.0,0.0
0.0,1.7999998200000182,48.29995170004831,0.0
0.0,45.15454134958714,0.0,0.0
0.0,1.708333190972234,0.0,0.0
0.0,54.86666209444483,0.0,0.0
0.0,50.17999665466689,0.0,0.0
0.0,51.38666324088912,202.67690748639177,0.0
0.0,14.549999191666709,0.0,0.0
0.0,2.283333206481488,998.2332917402797,0.0
0.0,1.999999894736848,0.0,0.0
0.0,645.1952073716568,58992.32050383975,0.0
0.0,6.626086668431015,0.0,0.0
0.0,22.247825119659776,32.43332252222582,0.0
0.0,46.808331382986175,23.4999765000235,0.0
0.0,197.62399209504028,183.29993890002035,0.0
0.0,15.674285266448994,39.507998419680064,0.0
0.0,9.768420924099726,50.6571356204092,0.0
0.0,118.05294001908882,241.96840831745217,0.0
0.0,46.27999074400185,114.6399770720046,0.0
0.0,18.68333021944496,0.0,0.0
0.0,0.0,967.649516175242,0.0
0.0,80.29991970008032,0.0,0.0
0.0,160.59983940016062,270.09972990027006,0.0
0.0,39.76665341111553,114.09988590011412,0.0
0.0,55.57498610625346,0.0,0.0
0.0,48.699993042858125,56.8999431000569,0.0
0.0,77.79999027500122,62.59993740006261,0.0
0.0,27.746152778994123,0.0,0.0
0.0,12.389999752200003,0.0,0.0
0.0,35.032057248650446,119.29999254375046,0.0
0.0,0.499999750000125,0.0,0.0
0.0,3.8333320555559807,69.49996525001738,0.0
0.0,56.73998865200226,0.0,0.0
0.0,13.399998969230849,521.6497391751303,0.0
0.0,2.1249998671875083,442.72723247934255,0.0
0.0,20.399999072727315,4069.3959306040697,0.0
0.0,42.68333155486119,0.0,0.0
0.0,8.207999671680012,47.79998805000298,0.0
0.0,1.9649122462296096,2.3999988000006,0.0
0.0,466.14988346252903,4578.495421504579,0.0
0.0,17.076921763313713,84.3999156000844,0.0
0.0,45.44166287986143,0.0,0.0
0.0,36.98333025138914,0.0,0.0
0.0,0.2916666423611131,1.8999990500004749,0.0
0.0,94.1220323030164,0.0,0.0
0.0,159.29999591538473,243.2249391937652,0.0
0.0,10870.27270793182,36778.5902301007,0.0
0.0,73.1999268000732,0.0,0.0
0.0,39.34998032500983,0.0,0.0
0.0,38.3499904125024,0.0,0.0
0.0,37.874990531252365,0.0,0.0
0.0,181.9416515048624,0.0,0.0
0.0,1.3076922071005996,82.89991710008292,0.0
0.0,55.69999651875021,0.0,0.0
0.0,27.723527780968958,97.24995137502432,0.0
0.0,311.9891236524104,421.6799156640168,0.0
0.0,0.2499999687500039,28.6142816265312,0.0
0.0,0.0,0.0,0.0
0.0,2.749998625000688,0.0,0.0
0.0,7.499996250001874,84.53330515556495,0.0
0.0,4.1666652777782405,0.0,0.0
0.0,42.4857082163274,222.59977740022265,0.0
0.0,29.99999666666704,0.0,0.0
0.0,183.4777573913603,1063.8494680752658,0.0
0.0,109.1999890800011,263.71662271389624,0.0
0.0,45.541662871528096,200.84994978751257,0.0
0.0,65.61110746604957,0.0,0.0
0.0,22.068180815082687,0.0,0.0
0.0,5.069999831000005,36.64998167500916,0.0
0.0,41.01627811590051,115.11664748055875,0.0
0.0,217.81998547866763,0.0,0.0
0.0,183.1411656975785,0.0,0.0
0.0,0.2842105113573414,0.0,0.0
0.0,23.994443111419823,120.98461073136112,0.0
0.0,3.2874998630208387,0.0,20.8999791000209
0.0,94.8510184724282,0.0,0.0
0.0,65.7999342000658,117.89998035000328,0.0
0.0,26.499973500026503,146.29997074000585,0.0
0.0,26.24998687500656,4.4999955000045,0.0
0.0,4.9999990000002,2907.2594185481166,0.0
0.0,3.749999375000104,144.72855075306418,0.0
0.0,38.69999447142936,0.0,0.0
0.0,27.899997463636595,0.0,0.0
0.0,12.14999913214292,0.0,0.0
0.0,38.883998444640056,695.4998840833526,0.0
0.0,1.5887096517950057,261.6332461222513,0.0
0.0,12.68599987314,0.0,0.0
0.0,12.68599987314,0.0,0.0
0.0,228.52038613087004,122.77058462439456,0.0
0.0,0.0,2.19999890000055,0.0
0.0,34.966655011114995,0.0,0.0
0.0,37.73332075555975,0.0,0.0
0.0,71.79998564000287,0.0,0.0
0.0,19.824998347916807,0.0,0.0
0.0,1.1944443780864231,185.79981420018584,0.0
0.0,3.8774999030625024,97.4199805160039,0.0
0.0,476.15998809600023,168.9199831080017,0.0
0.0,193.0522683397212,0.0,0.0
0.0,6.379999901846156,258.8166235305628,0.0
0.0,14.0999859000141,49.299975350012325,0.0
0.0,12.92307592899416,107.49994625002688,0.0
0.0,106.29564755236314,0.0,0.0
0.0,57.81803231296695,975.1785017729644,0.0
0.0,110.22497244375688,287.5498562250719,0.0
0.0,3.277777413580288,0.0,0.0
0.0,5.08749968203127,33.37142380408232,0.0
0.0,19.399999191666694,76.43330785556405,0.0
0.0,97.15211130771677,94.97777250123485,0.0
0.0,19.349997581250303,74.65832711180607,39.33332022222659
0.0,109.62221004197666,8497.330500889833,0.0
0.0,2973.9360932785366,3202.9655990114666,0.0
0.0,1401.129859887014,17349.79132510434,0.0
0.0,394.99994357143663,3311.074586115677,0.0
0.0,101.25832911423628,275.3999082000306,0.0
0.0,561.4999489545502,26132.83645132028,0.0
0.0,32.13332262222579,0.0,0.0
0.0,40.76666394888908,168.79991560004217,0.0
0.0,352.92366142806367,1387.3748843854264,0.0
0.0,24.27999838133344,66.84996657501671,0.0
0.0,47.91499760425012,116.63331389444768,0.0
0.0,48.81666259861145,157.14996071250982,0.0
0.0,176.04998239500176,0.0,0.0
0.0,114.54994272502864,279.2599441480112,0.0
0.0,0.0,9.199996933334354,0.0
0.0,8.099998842857307,0.0,0.0
0.0,13.179998682000134,62.3999376000624,0.0
0.0,100.91537685266331,770.299743233419,0.0
0.0,4.599999693333354,39.21666013055665,0.0
0.0,0.9681817741735556,0.0,0.0
0.0,1052.4973407237544,4054.1479729260127,0.0
0.0,329.6516611724723,1443.7432852085567,0.0
0.0,54.245831073090365,2419.1995968000674,0.0
0.0,43.1949978402501,133.06662231112588,0.0
0.0,766.779467518475,30237.46976253024,0.0
0.0,21.27777541358051,337.12218476420173,0.0
0.0,0.0,90.37497740625565,0.0
0.0,15.199994933335022,16.5999834000166,0.0
0.0,73.4999816250046,1.7999982000018,0.0
0.0,29.519994096001177,108.049945975027,0.0
0.0,30.31428138367409,240.29975970024037,0.0
0.0,83.68570233061395,266.9998665000668,0.0
0.0,41.16999588300041,13.4999865000135,0.0
0.0,51.199995733333694,639.5993604006396,0.0
0.0,195.90831700764028,300.59984970007514,0.0
0.0,21.25999858266676,0.0,0.0
0.0,54.88999725550013,134.29986570013432,0.0
0.0,707.3744021540837,2233.53296107784,0.0
0.0,25.418811629516718,83.29995835002083,0.0
0.0,26.19999854444453,401.7624497796938,0.0
0.0,0.0,211.69989415005293,0.0
0.0,34.166655277781565,0.0,0.0
0.0,595.8699702065014,2318.4976815023188,0.0
0.0,56.77391242637052,265.2428192510258,0.0
0.0,160.65253964995696,181.59990920004535,0.0
0.0,1302.9811074909226,5813.71569771405,0.0
0.0,99.9999833333361,0.0,0.0
0.0,11.499998722222363,0.0,0.0
0.0,105.3017640864602,2224.3069595014967,0.0
0.0,75.17631480031164,520.7624674523458,0.0
0.0,2098.943310011741,0.0,0.0
0.0,135.5332881555706,0.0,0.0
0.0,0.0,27.799993050001746,0.0
0.0,0.0,64.86666126111156,0.0
0.0,47.599952400047606,158.69992065003967,0.0
0.0,17.499982500017502,50.76363405619845,0.0
0.0,110.64994467502764,0.0,0.0
0.0,110.64994467502764,0.0,0.0
0.0,0.6666664444445185,0.0,0.0
0.0,42.333319222226926,0.0,0.0
0.0,21.03332632222456,0.0,0.0
0.0,85.0249787437553,0.0,0.0
0.0,60.8999847750038,0.0,0.0
0.0,0.199999960000008,0.0,0.0
0.0,42.01999159600168,0.0,0.0
0.0,87.72498903437638,529.0994709005291,0.0
0.0,0.1874999765625029,108.7666304111232,0.0
0.0,0.0,25.89999568333405,0.0
0.0,46.972723002479725,111.09996296667902,0.0
0.0,1.7727271115702627,41.03331965556011,0.0
0.0,19.990907273553887,57.61998847600231,0.0
0.0,0.4166666319444473,209.2999651166725,0.0
0.0,63.56922587929032,207.39989630005184,0.0
0.0,13.235713340306187,7.499996250001874,0.0
0.0,34.09999820526325,1388.7748842687597,0.0
0.0,26.9392847521684,143.3666188777937,0.0
0.0,77.71951029952415,798.3996008001996,0.0
0.0,1.9347825806553247,44.799955200044806,0.0
0.0,242.7807661181953,766.0856048449134,0.0
0.0,108.24339554563905,5928.320586319976,0.0
0.0,140.2999943880002,287.14985642507173,301.19989960003346
0.0,404.6205533076636,580.3999472363685,0.0
0.0,12.75999744800051,0.0,0.0
0.0,15738.849508160953,18749.780208369968,0.0
0.0,40.460936867797855,126.94993652503172,0.0
0.0,537.8485215022276,9775.935016004643,4089.2959107040897
0.0,182.3470480972325,526.8165788639035,0.0
0.0,109.04221979906178,11.999996000001332,0.0
0.0,483.1358399408333,1903.8140137408552,0.0
0.0,115.092630367446,236.8998815500592,0.0
0.0,0.0,52.44998688750328,0.0
0.0,1.8333327222224256,0.0,0.0
0.0,3.4999965000035003,0.0,0.0
0.0,795.8636182758269,1995.849002075499,2008.298995850502
0.0,584.4659450113628,1964.910892787679,797.8992021007981
0.0,85.38181430082662,347.0996529003472,0.0
0.0,225.63234630493105,342.6749143312714,0.0
726.0992739007262,228.6037714282664,0.0,190.4066539728897
769200000.0000001,238.7477042316725,0.0,449.93122187929856
618.1993818006182,208.9656544548924,0.0,89.55713646020455
640.1993598006402,211.05346325689644,0.0,88.77856508724538
574.7994252005749,200.38350308882983,0.0,91.19999348571476
596.3994036005964,204.68469178893176,0.0,90.3857078295923
685.0993149006852,227.6970274485443,0.0,148.57141795918443
791300000.0000001,245.0027250454298,0.0,590.3374631039085
790900000.0000001,243.2390886978265,0.0,645.8999596312526
752.7992472007529,253.5634591003513,0.0,639.706210018362
627.5993724006277,221.35208102758253,0.0,95.23845421242659
708.6992913007088,223.7180931074468,0.0,87.26427948112291
731.3992686007315,235.73142632636737,0.0,332.7399778173349
730.4992695007305,230.35282801553936,0.0,220.33998531066769
795400000.0,248.0699977448182,0.0,690.3352535096909
714.9992850007152,239.49215451478284,0.0,300.2571214102056
775100000.0,241.015594119123,0.0,487.3937195378925
775700000.0000001,241.99541062389537,0.0,549.6062156496115
626.1993738006262,210.5999978727273,0.0,88.971422216327
669.99933000067,214.4794096619666,0.0,87.19285091479635
798700000.0000001,245.576574364175,0.0,599.6764353131509
872900000.0,264.04608466046886,0.0,931.1946878318583
778100000.0,242.1477042004798,0.0,506.1124683679706
606.9993930006073,202.17777573557805,0.0,89.52856503367394
672.5993274006727,216.28834741467625,0.0,87.571422316327
119100000.0,126.31834746496928,0.0,1571.481151782428
653.099346900653,214.33465134322128,0.0,87.95713657449022
696.5993034006967,221.13749787367792,0.0,86.6999938071433
784000000.0000001,242.1918159800744,0.0,543.5374660289084
569.2994307005694,200.86041457437068,0.0,91.38570775816375
745.1992548007453,253.13397812491283,0.0,632.8399578106695
742.899257100743,233.81775482413315,0.0,366.54664223022394
679.8993201006799,218.10582312518616,0.0,86.93570807602086
658.3993416006584,214.21078221361975,0.0,88.10713656377597
701.6992983007018,224.04134399960245,0.0,93.71427902040863
706.0992939007061,241.61484909292236,0.0,380.99282992908365
668.899331100669,235.07010066938045,0.0,96.03076184378753
681.6993183006817,226.69801755744535,0.0,271.89283772194017
639.1993608006392,211.78799788212,0.0,88.10713656377598
660.1993398006601,214.7294096595156,0.0,88.04999371071473
767700000.0000001,238.17889689744132,0.0,440.5812224636736
768300000.0000001,241.37777554279836,0.0,502.80621857461136
855700000.0000001,260.64385736277325,0.0,937.8221701209904
937000000.0,277.8210060687311,0.0,1207.784939610753
30200000.0,6.923076656804744,2866.559426688115,154900000.0
38500000.0,7.14814788340193,2809.2594381481126,170400000.0
37300000.0,7.192307415680483,2642.7794714441056,138800000.00000003
42000000.00000001,7.2777775082304625,2696.439460712108,162300000.00000003
40800000.00000001,7.326922795118354,2531.499493700101,130600000.0
44400000.00000001,7.461538174556223,2420.219515956097,122600000.0
44400000.00000001,7.461538174556223,2420.219515956097,122600000.0
44400000.00000001,7.461538174556223,2420.219515956097,122600000.0
46000000.00000001,7.519230480029597,2529.8194940361013,146700000.0
45600000.00000001,7.407407133058995,2584.8394830321035,154300000.0
45600000.00000001,7.407407133058995,2584.8394830321035,154300000.0
45600000.00000001,7.407407133058995,2584.8394830321035,154300000.0
47700000.00000001,7.5961535539940925,2308.9595382080925,114700000.0
53200000.00000001,546.1190216133799,3166.559366688127,128300000.0
49200000.00000001,7.537036757887527,2473.559505288099,146100000.00000003
49200000.00000001,7.537036757887527,2473.559505288099,146100000.00000003
49200000.00000001,7.537036757887527,2473.559505288099,146100000.00000003
54900000.00000001,600.9428285265319,3359.4393281121343,152800000.00000003
52700000.00000001,7.66666638271606,2362.5395274920947,138200000.00000003
52700000.00000001,7.66666638271606,2362.5395274920947,138200000.00000003
46500000.00000001,7.5399996984000115,1562.0596875880626,0.0
51300000.00000001,7.730768933431964,2198.779560244088,106700000.0
51300000.00000001,7.730768933431964,2198.779560244088,106700000.0
51300000.00000001,7.730768933431964,2198.779560244088,106700000.0
54400000.0,7.74074045404665,2141.619571676086,106400000.0
55300000.00000001,7.71153816494084,2036.2195927560813,90900000.0
54100000.00000001,7.5399996984000115,1452.2997095400583,900000.0
54500000.00000001,7.899999684000012,1390.7397218520557,1200000.0
56300000.00000001,7.796296007544592,2252.5795494840904,130200000.00000004
56300000.00000001,7.796296007544592,2252.5795494840904,130200000.00000004
56300000.00000001,7.796296007544592,2252.5795494840904,130200000.00000004
56300000.00000001,7.796296007544592,2252.5795494840904,130200000.00000004
56300000.00000001,7.796296007544592,2252.5795494840904,130200000.00000004
56300000.00000001,7.796296007544592,2252.5795494840904,130200000.00000004
55100000.00000001,7.865384312869834,2088.7795822440835,98800000.0
55100000.00000001,7.865384312869834,2088.7795822440835,98800000.0
55100000.00000001,7.865384312869834,2088.7795822440835,98800000.0
55100000.00000001,7.865384312869834,2088.7795822440835,98800000.0
55100000.00000001,7.865384312869834,2088.7795822440835,98800000.0
55100000.00000001,7.865384312869834,2088.7795822440835,98800000.0
56700000.00000001,7.923076618343208,2200.019559996088,122600000.0
58000000.0,7.870370078875182,2031.539593692081,98200000.0
58000000.0,7.870370078875182,2031.539593692081,98200000.0
58400000.00000001,8.019230460798829,1978.8796042240797,90600000.0
58400000.00000001,8.019230460798829,1978.8796042240797,90600000.0
58400000.00000001,8.019230460798829,1978.8796042240797,90600000.0
58400000.00000001,8.019230460798829,1978.8796042240797,90600000.0
